id,title,company,location,job_description,skills,role
316,Platform Engineer (Mid-level),MegaSoft,Singapore,Looking for a skilled Platform Engineer to join our team.,"Kubernetes, ArgoCD, Helm, Docker, Cloud, Terraform, GitOps, Infrastructure as Code, Service Mesh",Platform Engineer
122,Flutter Developer (Principal),FutureSoft,Chicago,Flutter Developer position with growth opportunities.,"REST API, UI/UX, Leadership, Mobile, Android, State Management, iOS",Flutter Developer
380,Security Engineer (Junior),CloudNine,New York,Looking for a skilled Security Engineer to join our team.,"Linux, Penetration Testing, IDS/IPS, SIEM, SOC, Firewalls, Security, OWASP, Vulnerability Assessment",Security Engineer
342,Cloud Architect (Junior),CloudFirst,Berlin,Join us as a Cloud Architect and work on cutting-edge technology.,"Architecture, Kubernetes, Leadership, Problem Solving, Cost Optimization, Microservices, Cloud Design, Security, Terraform",Cloud Architect
32,Software Engineer (Principal),NetPro,San Francisco,We need an experienced Software Engineer for exciting projects.,"Testing, Data Structures, Agile, Docker, Problem Solving, AWS, Java, CI/CD, Algorithms",Software Engineer
485,QA Lead (Senior),NextGen,Miami,We need an experienced QA Lead for exciting projects.,"Testing, Automation, Test Planning, Agile, Quality, Strategy, Reporting, Team Leadership, Selenium",QA Lead
425,Database Administrator (Junior),GlobalTech,Toronto,Join us as a Database Administrator and work on cutting-edge technology.,"Redis, Performance Tuning, PostgreSQL, Oracle, Replication, SQL",Database Administrator
851,Director of Engineering (Mid-level),AppMasters,New York,Director of Engineering position with growth opportunities.,"Stakeholder Management, Agile, Team Building, Budget, Cross-functional, Strategy, Process",Director of Engineering
443,Database Architect (Lead),AppMasters,Remote,Join us as a Database Architect and work on cutting-edge technology.,"Architecture, MySQL, Leadership, Scalability, Performance, Database Design, NoSQL, SQL, Data Modeling, Data Warehousing",Database Architect
416,Penetration Tester (Principal),CloudNine,New York,We need an experienced Penetration Tester for exciting projects.,"Web Security, Network Security, Burp Suite, Vulnerability, Ethical Hacking, Penetration Testing, Kali Linux",Penetration Tester
447,Database Architect (Junior),SysTech,Bangalore,Database Architect position with growth opportunities.,"Architecture, PostgreSQL, Scalability, Agile, Database Design, NoSQL, Data Modeling, Communication",Database Architect
59,Junior Developer (Lead),CloudFirst,Los Angeles,Join us as a Junior Developer and work on cutting-edge technology.,"Learning, Problem Solving, Git, JavaScript, Node.js, HTML/CSS, React, Team Work",Junior Developer
322,Systems Administrator (Mid-level),StartupX,Remote,Systems Administrator position with growth opportunities.,"Networking, PowerShell, Windows Server, Agile, Problem Solving, DNS, Security, VMware",Systems Administrator
805,Robotics Engineer (Mid-level),CloudFirst,Los Angeles,We need an experienced Robotics Engineer for exciting projects.,"Computer Vision, Control Systems, Embedded Systems, ROS, Machine Learning, Robotics, Python",Robotics Engineer
679,Technical Writer (Lead),CodeFactory,London,We need an experienced Technical Writer for exciting projects.,"DITA, Documentation, ReadTheDocs, Developer Experience, Leadership, Problem Solving, Git, Content Strategy, Markdown",Technical Writer
493,Manual Tester (Lead),TechCorp,New York,Manual Tester position with growth opportunities.,"Documentation, Bug Tracking, Jira, Test Plans, Regression Testing, Exploratory Testing, QA",Manual Tester
639,Business Analyst (Junior),DevHub,Singapore,Looking for a skilled Business Analyst to join our team.,"Documentation, Jira, Stakeholder Management, Excel, SQL, Process Mapping, Data Analysis, Business Analysis, Requirements Gathering",Business Analyst
167,Data Engineer (Mid-level),NextGen,Chicago,Data Engineer position with growth opportunities.,"PostgreSQL, Problem Solving, Apache Spark, SQL, Kafka, Python, ETL, Snowflake",Data Engineer
249,AI Product Manager (Principal),CloudNine,Chicago,AI Product Manager position with growth opportunities.,"Stakeholder Management, Data Science, LLM, Roadmapping, User Research, Product Management, AI Product, Analytics",AI Product Manager
84,Mobile Developer (Junior),TechCorp,Chicago,Join us as a Mobile Developer and work on cutting-edge technology.,"React Native, Firebase, Flutter, Kotlin, Git, Android, iOS",Mobile Developer
307,Site Reliability Engineer (Senior),StartupX,Berlin,Join us as a Site Reliability Engineer and work on cutting-edge technology.,"Incident Response, Kubernetes, SLOs, Automation, Team Work, Linux, Prometheus, Communication, Grafana, Terraform",Site Reliability Engineer
902,Solutions Engineer (Mid-level),StartupX,Miami,We need an experienced Solutions Engineer for exciting projects.,"Architecture, Solutions Design, Demo, Customer Success, Cloud, Integration, API",Solutions Engineer
581,Project Manager (Senior),NextGen,Bangalore,Project Manager position with growth opportunities.,"Risk Management, Stakeholder Management, Agile, MS Project, PMP, Problem Solving, Resource Planning, Project Management, Scrum",Project Manager
430,Database Administrator (Principal),SysTech,Remote,Join us as a Database Administrator and work on cutting-edge technology.,"MySQL, Backup, Linux, Oracle, Database Design, SQL",Database Administrator
410,Information Security Analyst (Mid-level),CloudFirst,San Francisco,Information Security Analyst position with growth opportunities.,"Incident Response, ISO 27001, Security Policies, Information Security, SOC 2, Audit, Compliance",Information Security Analyst
423,Database Administrator (Mid-level),DevHub,Toronto,Looking for a skilled Database Administrator to join our team.,"MongoDB, Redis, Performance Tuning, Backup, Linux, PostgreSQL, Oracle, Replication, SQL",Database Administrator
372,Security Engineer (Junior),GlobalTech,Chicago,Join us as a Security Engineer and work on cutting-edge technology.,"Linux, IDS/IPS, SIEM, SOC, Firewalls, Penetration Testing, OWASP, Vulnerability Assessment",Security Engineer
518,Product Designer (Junior),GlobalTech,Seattle,Looking for a skilled Product Designer to join our team.,"Design Thinking, A/B Testing, Visual Design, User Research, Product Design, Interaction Design, Figma, Prototyping, Design Systems",Product Designer
556,Interaction Designer (Senior),CloudNine,Chicago,We need an experienced Interaction Designer for exciting projects.,"Animation, Figma, Micro-interactions, After Effects, User Flows, Interaction Design, UX, Prototyping, Design Systems",Interaction Designer
715,Solutions Architect (Junior),DataMind,New York,Solutions Architect position with growth opportunities.,"Architecture, Cloud, Azure, System Design, Integration, Cost Optimization, AWS, Microservices, Technical Leadership, Security",Solutions Architect
101,Android Developer (Lead),MegaSoft,London,Looking for a skilled Android Developer to join our team.,"REST API, Team Work, Android Studio, Firebase, Kotlin, Gradle, Android, Communication, XML",Android Developer
157,Data Analyst (Principal),SmartSolutions,Toronto,We need an experienced Data Analyst for exciting projects.,"Power BI, Excel, R, Data Visualization, Python, Tableau, Google Analytics",Data Analyst
476,Performance Engineer (Junior),GlobalTech,Miami,Performance Engineer position with growth opportunities.,"APM, Performance Testing, Optimization, Profiling, Problem Solving, Analysis, New Relic, JMeter, Gatling, Monitoring, Team Work",Performance Engineer
255,MLOps Engineer (Principal),InnovateTech,Boston,Join us as a MLOps Engineer and work on cutting-edge technology.,"Kubernetes, Model Monitoring, AWS SageMaker, Feature Store, Docker, MLOps, MLflow, CI/CD, Kubeflow, Python",MLOps Engineer
804,Robotics Engineer (Principal),DataMind,Chicago,Join us as a Robotics Engineer and work on cutting-edge technology.,"Computer Vision, Sensors, C++, Embedded Systems, Machine Learning, Robotics, Python",Robotics Engineer
229,LLM Engineer (Junior),NextGen,London,LLM Engineer position with growth opportunities.,"RAG, Problem Solving, Langchain, LLM, NLP, Transformers, GPT, Fine-tuning, Python, Team Work",LLM Engineer
569,Product Manager (Principal),DevHub,Berlin,Looking for a skilled Product Manager to join our team.,"Team Work, User Stories, Leadership, Jira, Stakeholder Management, Agile, Scrum, Analytics",Product Manager
152,Data Analyst (Lead),DataDriven,Boston,Join us as a Data Analyst and work on cutting-edge technology.,"Power BI, Excel, Reporting, Data Visualization, Python, Tableau",Data Analyst
110,Android Developer (Principal),CodeFactory,New York,We need an experienced Android Developer for exciting projects.,"REST API, Jetpack Compose, Firebase, MVVM, Kotlin, Java, Gradle, Android",Android Developer
264,Big Data Engineer (Junior),DataDriven,Boston,Looking for a skilled Big Data Engineer to join our team.,"ETL, Hive, Scala, Hadoop, SQL, AWS EMR, Kafka, Python, Apache Spark, Data Lake",Big Data Engineer
918,IT Consultant (Senior),NextGen,Bangalore,We need an experienced IT Consultant for exciting projects.,"IT Consulting, Digital Transformation, Stakeholder Management, Cloud, Technical Knowledge, Strategy, Communication",IT Consultant
606,Agile Coach (Mid-level),AppMasters,Chicago,Looking for a skilled Agile Coach to join our team.,"Kanban, Agile, Organizational Change, Lean, Transformation, Coaching, SAFe, Facilitation, Scrum",Agile Coach
871,Marketing Technologist (Mid-level),GlobalTech,Remote,Looking for a skilled Marketing Technologist to join our team.,"Data, Automation, Communication, Problem Solving, Integration, SQL, CRM, Reporting, Marketing Technology",Marketing Technologist
415,Penetration Tester (Junior),SmartSolutions,Boston,Penetration Tester position with growth opportunities.,"Web Security, Network Security, Penetration Testing, Burp Suite, Vulnerability, Ethical Hacking, Reporting, Security, Metasploit",Penetration Tester
742,Data Architect (Junior),DataMind,Toronto,Join us as a Data Architect and work on cutting-edge technology.,"ETL, Cloud, Big Data, Master Data Management, SQL, Data Modeling, Data Governance, Data Architecture, Data Warehousing",Data Architect
511,Product Designer (Lead),SysTech,Toronto,Looking for a skilled Product Designer to join our team.,"Design Thinking, Agile, A/B Testing, Visual Design, User Research, Product Design, Interaction Design, Figma, Prototyping, Communication, Design Systems",Product Designer
308,Site Reliability Engineer (Junior),StartupX,San Francisco,Site Reliability Engineer position with growth opportunities.,"Incident Response, SLOs, Automation, Linux, Agile, Prometheus, Python, Terraform",Site Reliability Engineer
888,SEO Specialist (Senior),NetPro,Miami,We need an experienced SEO Specialist for exciting projects.,"HTML, Link Building, Keyword Research, Content Strategy, Google Analytics, Analytics",SEO Specialist
337,Network Engineer (Junior),WebWorks,New York,Join us as a Network Engineer and work on cutting-edge technology.,"CCNA, Networking, Switching, VPN, Load Balancing, Firewall, DNS, Cisco, Security, TCP/IP, Routing",Network Engineer
279,Business Intelligence Developer (Junior),DevHub,Los Angeles,Join us as a Business Intelligence Developer and work on cutting-edge technology.,"Data Modeling, SSRS, SSIS, Tableau, Reporting, SQL, ETL, Data Warehousing",Business Intelligence Developer
807,Robotics Engineer (Senior),FutureSoft,Los Angeles,Robotics Engineer position with growth opportunities.,"Computer Vision, Sensors, C++, Embedded Systems, ROS, Machine Learning, Robotics",Robotics Engineer
445,Database Architect (Senior),CloudNine,Seattle,Join us as a Database Architect and work on cutting-edge technology.,"Architecture, MySQL, PostgreSQL, Scalability, Database Design, NoSQL, Data Modeling, Data Warehousing",Database Architect
23,Backend Developer (Senior),MegaSoft,Berlin,Join us as a Backend Developer and work on cutting-edge technology.,"REST API, Redis, Django, PostgreSQL, Spring Boot, SQL, Node.js, Python",Backend Developer
232,Generative AI Engineer (Junior),CodeFactory,Boston,We need an experienced Generative AI Engineer for exciting projects.,"Stable Diffusion, LLM, PyTorch, Transformers, Image Generation, Text Generation, Fine-tuning, Python, Deep Learning",Generative AI Engineer
931,IT Manager (Senior),FutureSoft,London,We need an experienced IT Manager for exciting projects.,"Problem Solving, Budget, Vendor Management, IT Management, Infrastructure, Project Management, Strategy, Security, Team Leadership, Operations",IT Manager
609,Agile Coach (Principal),DigitalEdge,Berlin,We need an experienced Agile Coach for exciting projects.,"Kanban, Agile, Lean, Transformation, Team Building, Coaching, SAFe, Facilitation, Scrum",Agile Coach
286,DevOps Engineer (Principal),SmartSolutions,Seattle,Looking for a skilled DevOps Engineer to join our team.,"Kubernetes, Jenkins, Linux, Agile, Docker, Terraform, AWS, Prometheus, CI/CD, Python, Team Work, Bash",DevOps Engineer
778,AR/VR Developer (Lead),NetPro,Boston,Looking for a skilled AR/VR Developer to join our team.,"3D Modeling, 3D Development, AR, ARCore, C#, Unreal Engine, VR, Unity",AR/VR Developer
533,UX Researcher (Junior),AppMasters,Remote,We need an experienced UX Researcher for exciting projects.,"Personas, Interviews, A/B Testing, User Research, UX, Usability Testing, Data Analysis, Analytics",UX Researcher
604,Agile Coach (Mid-level),DevHub,Berlin,Join us as a Agile Coach and work on cutting-edge technology.,"Kanban, Organizational Change, Lean, Transformation, Team Building, SAFe, Facilitation, Scrum",Agile Coach
734,Software Architect (Principal),AppMasters,London,We need an experienced Software Architect for exciting projects.,"Documentation, API Design, Cloud, Performance, System Design, Architecture Patterns, Technical Leadership, Security, Code Review",Software Architect
699,Customer Success Engineer (Senior),MegaSoft,London,Join us as a Customer Success Engineer and work on cutting-edge technology.,"Communication, Relationship Management, Problem Solving, Product Knowledge, SQL, API, Onboarding, Training",Customer Success Engineer
684,Technical Support Engineer (Senior),CodeFactory,Toronto,Join us as a Technical Support Engineer and work on cutting-edge technology.,"Ticketing, Networking, Documentation, Linux, Problem Solving, Technical Knowledge, SQL, API, Communication",Technical Support Engineer
160,Data Analyst (Lead),MegaSoft,Austin,Data Analyst position with growth opportunities.,"Power BI, Excel, R, SQL, Data Visualization, Reporting, Statistics, Python, Google Analytics",Data Analyst
540,UX Researcher (Principal),CodeFactory,Berlin,Join us as a UX Researcher and work on cutting-edge technology.,"UX, Interviews, Surveys, A/B Testing, User Research, Personas, Usability Testing, Analytics",UX Researcher
874,Marketing Technologist (Principal),WebWorks,Chicago,We need an experienced Marketing Technologist for exciting projects.,"Data, Integration, SQL, Reporting, Marketing Technology, Marketing Platforms, Analytics",Marketing Technologist
681,Technical Support Engineer (Junior),GlobalTech,Bangalore,We need an experienced Technical Support Engineer for exciting projects.,"Ticketing, Networking, Documentation, Jira, Agile, Technical Knowledge, SQL, Communication",Technical Support Engineer
647,Business Intelligence Analyst (Junior),WebWorks,Toronto,We need an experienced Business Intelligence Analyst for exciting projects.,"Power BI, Excel, KPIs, SQL, Dashboards, Reporting, Tableau",Business Intelligence Analyst
848,Tech Lead (Principal),FutureSoft,Berlin,We need an experienced Tech Lead for exciting projects.,"Architecture, Agile, System Design, Technical Leadership, Best Practices, Development, Team Collaboration, Code Review",Tech Lead
760,Integration Architect (Senior),DevHub,London,Looking for a skilled Integration Architect to join our team.,"Architecture, ESB, REST, Problem Solving, Cloud, Integration, SOAP, Microservices, Event-Driven, API, Middleware",Integration Architect
857,Director of Engineering (Principal),NextGen,Denver,We need an experienced Director of Engineering for exciting projects.,"Hiring, Stakeholder Management, Agile, Team Building, Cross-functional, Strategy, Engineering Leadership, Process",Director of Engineering
572,Technical Product Manager (Senior),StartupX,Singapore,We need an experienced Technical Product Manager for exciting projects.,"Stakeholder Management, Jira, Agile, System Design, Technical Knowledge, SQL, Product Management, Data Analysis",Technical Product Manager
591,Scrum Master (Junior),SysTech,Chicago,Join us as a Scrum Master and work on cutting-edge technology.,"Kanban, Retrospectives, Agile, SAFe, Facilitation, Team Coaching",Scrum Master
265,Big Data Engineer (Lead),FutureSoft,Remote,We need an experienced Big Data Engineer for exciting projects.,"Hive, Scala, Hadoop, SQL, AWS EMR, Python, Apache Spark, Data Lake",Big Data Engineer
481,QA Lead (Mid-level),SmartSolutions,Berlin,Join us as a QA Lead and work on cutting-edge technology.,"Testing, Automation, Test Planning, Agile, Problem Solving, Strategy, Test Management, Team Leadership, Reporting, Selenium",QA Lead
382,Cybersecurity Analyst (Junior),DigitalEdge,Singapore,Cybersecurity Analyst position with growth opportunities.,"Incident Response, Risk Assessment, SIEM, Threat Analysis, Splunk, Wireshark, Forensics, Compliance",Cybersecurity Analyst
746,Data Architect (Senior),StartupX,San Francisco,Data Architect position with growth opportunities.,"Cloud, Data Architecture, Big Data, Master Data Management, SQL, Data Modeling, Data Governance, ETL, Data Warehousing",Data Architect
835,VP of Engineering (Mid-level),NetPro,Singapore,Looking for a skilled VP of Engineering to join our team.,"Hiring, Technical Vision, Cross-functional Collaboration, Process Improvement, Budget, OKRs, Strategy, Engineering Leadership, Organization Building",VP of Engineering
351,Infrastructure Engineer (Junior),AIVentures,Boston,Join us as a Infrastructure Engineer and work on cutting-edge technology.,"Networking, Automation, Linux, Virtualization, Cloud, Docker, Monitoring, VMware, Ansible, Terraform",Infrastructure Engineer
471,Performance Engineer (Mid-level),MegaSoft,New York,Performance Engineer position with growth opportunities.,"Optimization, Performance Testing, APM, Leadership, Profiling, Analysis, New Relic, Gatling, Monitoring, Team Work",Performance Engineer
686,Technical Support Engineer (Senior),NextGen,Bangalore,Technical Support Engineer position with growth opportunities.,"Ticketing, Customer Support, Jira, Technical Knowledge, SQL, API, Communication",Technical Support Engineer
82,Mobile Developer (Principal),InnovateTech,London,Looking for a skilled Mobile Developer to join our team.,"REST API, React Native, Flutter, Swift, Objective-C, Kotlin, Java, Git, Android, iOS",Mobile Developer
117,React Native Developer (Junior),InnovateTech,Remote,Join us as a React Native Developer and work on cutting-edge technology.,"REST API, Expo, Redux, Firebase, Mobile, JavaScript, Android, TypeScript",React Native Developer
506,UI/UX Designer (Junior),DigitalEdge,London,UI/UX Designer position with growth opportunities.,"User Testing, UI Design, UX Research, Figma, Prototyping, Accessibility, Wireframing, Design Systems",UI/UX Designer
689,Technical Support Engineer (Mid-level),SmartSolutions,London,Technical Support Engineer position with growth opportunities.,"Documentation, Customer Support, Linux, Jira, Troubleshooting, Communication",Technical Support Engineer
898,Sales Engineer (Senior),WebWorks,Berlin,We need an experienced Sales Engineer for exciting projects.,"Pre-sales, Technical Sales, Stakeholder Management, Technical Knowledge, POC, Product Demo, Solution Design, Communication",Sales Engineer
480,Performance Engineer (Principal),CloudNine,London,Looking for a skilled Performance Engineer to join our team.,"Optimization, Performance Testing, Profiling, Analysis, Gatling, Monitoring, Team Work, Load Testing",Performance Engineer
225,LLM Engineer (Principal),AppMasters,Austin,Looking for a skilled LLM Engineer to join our team.,"RAG, Langchain, LLM, NLP, OpenAI, Hugging Face, GPT, Python, Vector Database",LLM Engineer
812,Engineering Manager (Principal),NextGen,Chicago,Engineering Manager position with growth opportunities.,"People Management, Project Planning, Stakeholder Management, Performance Reviews, Agile, Career Development, Technical Background",Engineering Manager
806,Robotics Engineer (Principal),NetPro,San Francisco,Robotics Engineer position with growth opportunities.,"Computer Vision, Control Systems, Sensors, C++, Embedded Systems, ROS, Machine Learning, Robotics, Python, Team Work",Robotics Engineer
495,Manual Tester (Lead),DigitalEdge,London,Looking for a skilled Manual Tester to join our team.,"Documentation, Bug Tracking, Jira, Test Plans, Regression Testing, Test Cases, Exploratory Testing, Manual Testing, QA",Manual Tester
745,Data Architect (Principal),MegaSoft,Seattle,Join us as a Data Architect and work on cutting-edge technology.,"Cloud, Big Data, Master Data Management, SQL, Data Modeling, Data Governance, Data Warehousing",Data Architect
272,Business Intelligence Developer (Junior),CodeFactory,Singapore,We need an experienced Business Intelligence Developer for exciting projects.,"Power BI, Data Modeling, SSRS, SQL, Reporting, Dashboards, Communication, ETL",Business Intelligence Developer
39,Software Engineer (Mid-level),NetPro,Berlin,Software Engineer position with growth opportunities.,"Data Structures, Linux, Docker, AWS, Git, SQL, Algorithms, Python",Software Engineer
168,Data Engineer (Mid-level),NextGen,Austin,We need an experienced Data Engineer for exciting projects.,"PostgreSQL, Agile, Data Warehousing, SQL, Kafka, Python, Airflow, Apache Spark, Snowflake",Data Engineer
68,Web Developer (Lead),SmartSolutions,London,Join us as a Web Developer and work on cutting-edge technology.,"CSS, Bootstrap, JavaScript, jQuery, HTML/CSS, PHP",Web Developer
1,Full Stack Developer (Junior),TechCorp,Berlin,Full Stack Developer position with growth opportunities.,"MongoDB, PostgreSQL, JavaScript, Git, Node.js, HTML/CSS, Python, TypeScript, Vue.js",Full Stack Developer
216,Prompt Engineer (Senior),CloudNine,Chicago,We need an experienced Prompt Engineer for exciting projects.,"Prompt Engineering, Langchain, LLM, NLP, Prompt Design, OpenAI, Claude, ChatGPT, Python",Prompt Engineer
262,Big Data Engineer (Junior),DevHub,Los Angeles,Join us as a Big Data Engineer and work on cutting-edge technology.,"Leadership, Hive, Scala, Hadoop, Apache Spark, Kafka, AWS EMR, ETL, Data Lake",Big Data Engineer
582,Project Manager (Principal),FutureSoft,Seattle,Project Manager position with growth opportunities.,"Risk Management, Stakeholder Management, Jira, Agile, MS Project, PMP, Resource Planning, Project Management, Budget Management, Scrum",Project Manager
561,Product Manager (Mid-level),GlobalTech,Chicago,Looking for a skilled Product Manager to join our team.,"User Stories, Stakeholder Management, Market Research, A/B Testing, Product Management, Scrum, Analytics",Product Manager
438,Database Developer (Senior),WebWorks,Toronto,Looking for a skilled Database Developer to join our team.,"Performance Tuning, PL/SQL, PostgreSQL, Database Design, Query Optimization, Stored Procedures, SQL, Data Modeling, ETL, T-SQL",Database Developer
156,Data Analyst (Principal),CloudNine,Denver,Data Analyst position with growth opportunities.,"Power BI, Excel, R, SQL, Data Visualization, Reporting, Statistics, Python, Google Analytics",Data Analyst
819,Engineering Manager (Principal),AIVentures,Chicago,Join us as a Engineering Manager and work on cutting-edge technology.,"Hiring, People Management, Stakeholder Management, Performance Reviews, Career Development, Technical Background, Team Leadership",Engineering Manager
428,Database Administrator (Principal),GlobalTech,Boston,We need an experienced Database Administrator for exciting projects.,"MongoDB, Redis, MySQL, Performance Tuning, Backup, Linux, PostgreSQL, Oracle, Replication",Database Administrator
901,Solutions Engineer (Lead),NetPro,Austin,We need an experienced Solutions Engineer for exciting projects.,"Architecture, Technical Pre-sales, Solutions Design, Demo, Customer Success, Cloud, Integration, API",Solutions Engineer
583,Project Manager (Lead),StartupX,Los Angeles,We need an experienced Project Manager for exciting projects.,"Risk Management, Stakeholder Management, Jira, Agile, MS Project, PMP, Resource Planning, Project Management, Budget Management, Scrum",Project Manager
429,Database Administrator (Junior),NextGen,Austin,Join us as a Database Administrator and work on cutting-edge technology.,"Redis, MySQL, Performance Tuning, Backup, Linux, PostgreSQL, Agile, Problem Solving, Database Design, SQL",Database Administrator
200,Computer Vision Engineer (Mid-level),WebWorks,Denver,Looking for a skilled Computer Vision Engineer to join our team.,"Image Processing, CNN, Object Detection, PyTorch, Image Segmentation, OpenCV, Python, Deep Learning",Computer Vision Engineer
137,AI/ML Engineer (Junior),FutureSoft,San Francisco,Looking for a skilled AI/ML Engineer to join our team.,"TensorFlow, NumPy, NLP, Pandas, Scikit-learn, Machine Learning, Python, Keras",AI/ML Engineer
13,Frontend Developer (Junior),AIVentures,New York,We need an experienced Frontend Developer for exciting projects.,"CSS, Angular, Redux, Git, Figma, HTML/CSS, React, Vue.js",Frontend Developer
311,Platform Engineer (Mid-level),TechCorp,San Francisco,Join us as a Platform Engineer and work on cutting-edge technology.,"Kubernetes, ArgoCD, Helm, GitOps, CI/CD, Communication, Infrastructure as Code, Terraform",Platform Engineer
46,Senior Software Engineer (Senior),MegaSoft,Remote,Looking for a skilled Senior Software Engineer to join our team.,"Kubernetes, Mentoring, Cloud, System Design, Java, Microservices, Python, Code Review",Senior Software Engineer
43,Senior Software Engineer (Mid-level),WebWorks,Toronto,Senior Software Engineer position with growth opportunities.,"Architecture, Kubernetes, Mentoring, Leadership, Agile, System Design, Java, Python, Code Review",Senior Software Engineer
226,LLM Engineer (Principal),AppMasters,London,Looking for a skilled LLM Engineer to join our team.,"RAG, Langchain, NLP, Transformers, Hugging Face, OpenAI, GPT, Fine-tuning, Team Work, Vector Database",LLM Engineer
404,Information Security Analyst (Principal),InnovateTech,Boston,Information Security Analyst position with growth opportunities.,"GDPR, Risk Assessment, Security Awareness, Security Policies, Information Security, SOC 2, Audit, Compliance",Information Security Analyst
283,DevOps Engineer (Principal),FutureSoft,Chicago,We need an experienced DevOps Engineer for exciting projects.,"Kubernetes, Jenkins, Linux, Docker, Terraform, AWS, Prometheus, CI/CD, Bash",DevOps Engineer
394,Application Security Engineer (Mid-level),GlobalTech,Chicago,We need an experienced Application Security Engineer for exciting projects.,"Application Security, Vulnerability Management, Secure Coding, DevSecOps, OWASP, DAST, Code Review",Application Security Engineer
632,Business Analyst (Principal),NextGen,Berlin,Business Analyst position with growth opportunities.,"Documentation, User Stories, Leadership, Jira, Stakeholder Management, Excel, SQL, Process Mapping, Communication, Requirements Gathering",Business Analyst
96,iOS Developer (Mid-level),SmartSolutions,Toronto,Join us as a iOS Developer and work on cutting-edge technology.,"REST API, Agile, Firebase, Xcode, Objective-C, UIKit, Core Data, CocoaPods, iOS",iOS Developer
202,AI Research Scientist (Senior),CloudFirst,San Francisco,Join us as a AI Research Scientist and work on cutting-edge technology.,"TensorFlow, Computer Vision, Mathematics, PyTorch, NLP, Research, Publications, Machine Learning, Python, Deep Learning",AI Research Scientist
781,Game Developer (Junior),AIVentures,Boston,Looking for a skilled Game Developer to join our team.,"Physics, 3D Development, Game Design, Animation, C++, C#, Unreal Engine, Graphics, AI, Unity",Game Developer
950,IT Administrator (Senior),AIVentures,Bangalore,We need an experienced IT Administrator for exciting projects.,"Networking, Linux, Troubleshooting, Office 365, Windows, Active Directory, Security, Support, Team Work",IT Administrator
148,Data Scientist (Mid-level),GlobalTech,Los Angeles,Data Scientist position with growth opportunities.,"NumPy, Pandas, Excel, Scikit-learn, SQL, Machine Learning, Python, Tableau",Data Scientist
274,Business Intelligence Developer (Lead),AppMasters,Boston,Looking for a skilled Business Intelligence Developer to join our team.,"Power BI, SSRS, SSIS, Tableau, Reporting, Data Modeling, Dashboards, ETL, Data Warehousing",Business Intelligence Developer
651,Systems Analyst (Mid-level),SmartSolutions,Seattle,We need an experienced Systems Analyst for exciting projects.,"Business Process, Documentation, Systems Analysis, Stakeholder Management, Technical Writing, Process Modeling, UML, Requirements",Systems Analyst
740,Software Architect (Principal),CodeFactory,San Francisco,Looking for a skilled Software Architect to join our team.,"Documentation, API Design, Cloud, Performance, System Design, Architecture Patterns, Microservices, Technical Leadership, Security, Code Review",Software Architect
750,Data Architect (Principal),GlobalTech,San Francisco,Data Architect position with growth opportunities.,"Cloud, Data Architecture, Big Data, Master Data Management, SQL, Data Governance, ETL",Data Architect
451,QA Engineer (Mid-level),MegaSoft,Bangalore,Join us as a QA Engineer and work on cutting-edge technology.,"Automation, Testing, Bug Tracking, API Testing, JUnit, Test Cases, Cypress, TestNG, Git, Selenium, Python, Team Work",QA Engineer
732,Software Architect (Junior),CodeFactory,Austin,Join us as a Software Architect and work on cutting-edge technology.,"Documentation, Performance, Architecture Patterns, Microservices, Technical Leadership, Security, Code Review",Software Architect
677,Technical Writer (Junior),InnovateTech,Singapore,Looking for a skilled Technical Writer to join our team.,"DITA, Documentation, Developer Experience, Technical Writing, Confluence, API Documentation, Content Strategy",Technical Writer
339,Network Engineer (Junior),CloudNine,Berlin,Join us as a Network Engineer and work on cutting-edge technology.,"CCNA, Routing, Networking, Switching, VPN, Load Balancing, DNS, Security, TCP/IP, Firewall",Network Engineer
387,Cybersecurity Analyst (Lead),TechCorp,San Francisco,Cybersecurity Analyst position with growth opportunities.,"Incident Response, Malware Analysis, Risk Assessment, SIEM, Threat Analysis, Splunk, Security, Wireshark, Forensics",Cybersecurity Analyst
845,Tech Lead (Principal),CloudFirst,New York,We need an experienced Tech Lead for exciting projects.,"Architecture, Mentoring, Agile, Problem Solving, System Design, Technical Leadership, Best Practices, Development, Team Collaboration, Communication, Code Review",Tech Lead
158,Data Analyst (Senior),NetPro,Boston,Data Analyst position with growth opportunities.,"Power BI, Excel, R, Reporting, Data Visualization, Statistics, Python, Google Analytics",Data Analyst
69,Web Developer (Mid-level),AppMasters,Chicago,Web Developer position with growth opportunities.,"MySQL, Responsive Design, WordPress, jQuery, JavaScript, SEO, HTML/CSS, PHP",Web Developer
899,Sales Engineer (Lead),DataDriven,London,Join us as a Sales Engineer and work on cutting-edge technology.,"Pre-sales, Technical Sales, Stakeholder Management, Cloud, Technical Knowledge, POC, Product Demo, Solution Design, API, Communication",Sales Engineer
580,Technical Product Manager (Junior),NextGen,Remote,Technical Product Manager position with growth opportunities.,"Stakeholder Management, Jira, Agile, System Design, Roadmapping, SQL, Product Management, Data Analysis",Technical Product Manager
767,Blockchain Developer (Senior),CloudFirst,Austin,Blockchain Developer position with growth opportunities.,"Ethereum, Solidity, Team Work, Leadership, Truffle, Web3, NFT, JavaScript, DeFi, Blockchain, Cryptography",Blockchain Developer
